scenario_id,n_rows,p_mean,p_std,pct_floor,pct_ceil,diverged
36,1800,21.065,2.193,0.0,0.0,False
37,1800,21.817,2.43,0.0,0.0,False
38,1800,21.836,2.498,0.0,0.0,False
39,1800,21.057,2.189,0.0,0.0,False
4,1800,21.868,2.446,0.0,0.0,False
40,1800,21.847,2.439,0.0,0.0,False
41,1800,21.88,2.523,0.0,0.0,False
42,1800,21.055,2.187,0.0,0.0,False
43,1800,21.8,2.433,0.0,0.0,False
44,1800,21.03,2.166,0.0,0.0,False
45,1800,21.781,2.423,0.0,0.0,False
46,1800,21.039,2.181,0.0,0.0,False
47,1800,21.861,2.443,0.0,0.0,False
48,1800,21.031,2.177,0.0,0.0,False
49,1800,21.845,2.437,0.0,0.0,False
5,1800,21.887,2.524,0.0,0.0,False
50,1800,21.777,2.473,0.0,0.0,False
51,1800,21.0,2.151,0.0,0.0,False
52,1800,21.851,2.441,0.0,0.0,False
53,1800,21.812,2.491,0.0,0.0,False
54,1800,21.024,2.17,0.0,0.0,False
55,1800,21.86,2.442,0.0,0.0,False
56,1800,21.953,2.563,0.0,0.0,False
57,1800,21.056,2.19,0.0,0.0,False
58,1800,21.822,2.426,0.0,0.0,False
59,1800,21.851,2.503,0.0,0.0,False
6,1800,21.065,2.192,0.0,0.0,False
60,1800,21.052,2.186,0.0,0.0,False
61,1800,21.821,2.433,0.0,0.0,False
62,1800,21.813,2.49,0.0,0.0,False
63,1800,21.069,2.202,0.0,0.0,False
64,1800,21.846,2.437,0.0,0.0,False
65,1800,21.866,2.517,0.0,0.0,False
66,1800,21.064,2.199,0.0,0.0,False
67,1800,21.837,2.436,0.0,0.0,False
68,1800,21.063,2.191,0.0,0.0,False
69,1800,21.841,2.434,0.0,0.0,False
7,1800,21.802,2.42,0.0,0.0,False
70,1800,21.053,2.188,0.0,0.0,False
71,1800,21.868,2.449,0.0,0.0,False
72,1800,21.054,2.183,0.0,0.0,False
73,1800,21.845,2.44,0.0,0.0,False
74,1800,21.735,2.466,0.0,0.0,False
75,1800,21.049,2.19,0.0,0.0,False
