scenario_id,n_rows,p_mean,p_std,pct_floor,pct_ceil,diverged
128,3600,34.02772580416667,34.356949359665386,0.475,0.475,True
129,3600,28.785864827777775,33.79586549743883,0.55,0.4,True
13,3600,28.785735854166667,33.79594597590673,0.55,0.4,True
130,3600,34.027814256944446,34.35686482301325,0.475,0.475,True
131,3600,28.78572430138889,33.79598192067465,0.55,0.4,True
132,1800,35.77524410833333,34.36449436424656,0.45,0.5,True
133,3600,27.038226791666666,33.4248550126642,0.575,0.375,True
134,3600,28.78582831527778,33.795883084911516,0.55,0.4,True
135,3600,28.785851105555555,33.7958717621142,0.55,0.4,True
136,3600,27.038308083333334,33.424796133527344,0.575,0.375,True
137,3600,35.77523598611111,34.36449737408842,0.45,0.5,True
138,3600,27.03824568611111,33.42484963993341,0.575,0.375,True
139,3600,34.02770665972222,34.35695168540371,0.475,0.475,True
14,3600,35.775188425,34.36451094987798,0.45,0.5,True
140,3600,27.038322248611113,33.424775373976736,0.575,0.375,True
141,3600,34.027755819444444,34.356907004681695,0.475,0.475,True
142,1800,25.290715050000003,32.95703421151089,0.6,0.35,True
143,1800,35.775252244444445,34.36449172229196,0.45,0.5,True
144,3600,27.038232466666667,33.42485422611478,0.575,0.375,True
145,3600,32.28024012638889,34.26035048549102,0.5,0.45,True
146,3600,28.785708786111112,33.795982595659474,0.55,0.4,True
147,3600,35.775391140277776,34.36434880879942,0.45,0.5,True
148,1800,25.290748450000002,32.95702771397767,0.6,0.35,True
149,3600,27.038229990277777,33.42485432525394,0.575,0.375,True
15,1800,28.785169219444445,33.796444730873105,0.55,0.4,True
150,3600,27.038347590277777,33.42475932550829,0.575,0.375,True
151,1800,25.290735372222223,32.957029485721634,0.6,0.35,True
152,3600,34.02773182777778,34.35694726721368,0.475,0.475,True
153,1800,25.290759797222222,32.957029527049414,0.6,0.35,True
154,3600,34.027788694444446,34.35688316708458,0.475,0.475,True
155,3600,28.785764027777777,33.79597133591598,0.55,0.4,True
156,1800,35.775244569444446,34.36448950914153,0.45,0.5,True
157,3600,27.038222516666664,33.42485384825752,0.575,0.375,True
158,1800,32.280196266666664,34.260382935704435,0.5,0.45,True
159,1800,28.785742966666668,33.795977222384955,0.55,0.4,True
16,3600,25.29071671666667,32.95702422558203,0.6,0.35,True
160,1800,32.28021603333334,34.26037736339908,0.5,0.45,True
161,1800,25.29072843611111,32.95703051106093,0.6,0.35,True
162,3600,34.027734261111114,34.35694386372494,0.475,0.475,True
163,3600,27.03830204027778,33.4248135874806,0.575,0.375,True
164,1800,25.29073092222222,32.957036729670676,0.6,0.35,True
165,3600,28.78575668611111,33.79597545314248,0.55,0.4,True
166,3600,27.03822771111111,33.42485484755121,0.575,0.375,True
167,3600,34.02780034861111,34.356875984393696,0.475,0.475,True
168,1800,25.290778383333336,32.9570249071818,0.6,0.35,True
169,1800,35.775218788888886,34.364503847314275,0.45,0.5,True
17,3600,34.02778075277778,34.35687461551045,0.475,0.475,True
170,3600,28.78583452777778,33.795897042356515,0.55,0.4,True
171,3600,32.28029681666667,34.26028699785554,0.5,0.45,True
172,3600,27.038328697222223,33.42479017506624,0.575,0.375,True
173,3600,35.77526997361111,34.36445954626149,0.45,0.5,True
174,3600,27.038234250000002,33.42485443920199,0.575,0.375,True
175,3600,34.027721381944446,34.35694984199016,0.475,0.475,True
176,3600,27.03830228611111,33.42479687641467,0.575,0.375,True
177,3600,35.77526727638889,34.364464620599094,0.45,0.5,True
178,3600,25.290736980555554,32.957034627932515,0.6,0.35,True
179,1800,25.29068945,32.95703665208336,0.6,0.35,True
18,3600,27.037657375,33.42529345899633,0.575,0.375,True
180,3600,28.78584425972222,33.79590107808508,0.55,0.4,True
181,3600,27.038231694444445,33.42485365698215,0.575,0.375,True
182,3600,35.7752919375,34.364422451493446,0.45,0.5,True
183,3600,27.038231706944444,33.42485269130224,0.575,0.375,True
184,3600,32.28022240972223,34.26037592500536,0.5,0.45,True
185,3600,27.038251451388888,33.424850285436115,0.575,0.375,True
186,1800,32.28024029444445,34.26037118203941,0.5,0.45,True
187,3600,27.038261427777776,33.424828837525894,0.575,0.375,True
188,3600,35.77523766805555,34.364496644852686,0.45,0.5,True
189,3600,27.03824434722222,33.42485350641829,0.575,0.375,True
19,1800,28.785680205555554,33.796010749682935,0.55,0.4,True
190,3600,34.02772103194445,34.356947495539295,0.475,0.475,True
191,3600,25.290736429166664,32.957031827640186,0.6,0.35,True
192,3600,34.02788164583334,34.35679406212553,0.475,0.475,True
193,3600,27.038285888888886,33.42481690853393,0.575,0.375,True
194,3600,27.03822950138889,33.42485422437574,0.575,0.375,True
195,3600,25.29073932083333,32.957032206100756,0.6,0.35,True
196,1800,32.28017066666666,34.26040981602103,0.5,0.45,True
197,3600,32.280150668055555,34.26041330225625,0.5,0.45,True
198,3600,32.28016855277778,34.26041121938181,0.5,0.45,True
199,1800,28.7851823,33.79644507451523,0.55,0.4,True
2,3600,34.02767543888889,34.35698716588919,0.475,0.475,True
20,1800,28.78516538888889,33.796443928200226,0.55,0.4,True
200,3600,32.280167661111115,34.260410574534575,0.5,0.45,True
201,3600,30.532664591666666,34.074058508635105,0.525,0.425,True
202,1800,28.78514953888889,33.79644447463272,0.55,0.4,True
203,3600,30.532662404166665,34.07405830790408,0.525,0.425,True
204,1800,28.785152375,33.79644398233243,0.55,0.4,True
205,3600,30.532658006944448,34.074059263383965,0.525,0.425,True
206,3600,28.78517058472222,33.79644283849947,0.55,0.4,True
207,3600,32.280173770833336,34.260410443435006,0.5,0.45,True
208,3600,30.532651622222218,34.07406057830341,0.525,0.425,True
209,3600,30.532650804166668,34.07405933426528,0.525,0.425,True
21,3600,27.03816544027778,33.42488262866758,0.575,0.375,True
210,3600,30.532664638888885,34.07405727447956,0.525,0.425,True
211,3600,30.532653349999997,34.07405867127902,0.525,0.425,True
212,1800,28.785178963888885,33.79644529535511,0.55,0.4,True
213,3600,32.280135461111115,34.26041495575298,0.5,0.45,True
214,3600,30.532660898611113,34.07405947469765,0.525,0.425,True
215,1800,32.28015156666667,34.26041153627721,0.5,0.45,True
216,1800,32.28017162222223,34.26041099376185,0.5,0.45,True
217,3600,32.280153365277776,34.26041095248909,0.5,0.45,True
218,3600,32.280169575,34.2604106766587,0.5,0.45,True
219,3600,30.532643533333335,34.074058179092994,0.525,0.425,True
22,3600,27.03765384305556,33.425291624819366,0.575,0.375,True
220,1800,32.28016246111112,34.2604109093124,0.5,0.45,True
221,3600,30.53264136388889,34.07406083851654,0.525,0.425,True
222,3600,28.78516008472222,33.796443532284016,0.55,0.4,True
223,3600,32.280162736111116,34.26041181745683,0.5,0.45,True
224,3600,32.28017101666667,34.26041130773919,0.5,0.45,True
225,3600,28.785164294444446,33.79644406613782,0.55,0.4,True
226,1800,28.785156008333335,33.79644233011724,0.55,0.4,True
227,3600,30.53265668888889,34.07405691889186,0.525,0.425,True
228,3600,28.785161097222222,33.79644359393108,0.55,0.4,True
229,1800,32.28018094722222,34.26041044951738,0.5,0.45,True
23,1800,28.785686025000004,33.79601294412521,0.55,0.4,True
230,1800,28.78515934722222,33.796443240796265,0.55,0.4,True
231,3600,30.532663476388887,34.074058215857335,0.525,0.425,True
232,1800,32.28015195277778,34.26041241673246,0.5,0.45,True
233,3600,32.28016919583333,34.26041064163542,0.5,0.45,True
234,1800,28.785185372222223,33.79644475335872,0.55,0.4,True
235,1800,28.785154983333335,33.796442810210834,0.55,0.4,True
236,1800,32.28017367222222,34.260411635917954,0.5,0.45,True
237,3600,30.532664098611114,34.07405951157289,0.525,0.425,True
238,3600,28.785148865277776,33.796443676498185,0.55,0.4,True
239,3600,30.532673900000002,34.07405859299409,0.525,0.425,True
24,3600,25.290145584722225,32.95744591489338,0.6,0.35,True
240,3600,30.53267092083333,34.07405770860277,0.525,0.425,True
241,3600,32.28013955555556,34.26041330362276,0.5,0.45,True
242,3600,32.28015217222222,34.26041204962723,0.5,0.45,True
243,3600,28.785165206944445,33.7964439512261,0.55,0.4,True
244,1800,32.280152933333326,34.26041048548248,0.5,0.45,True
245,3600,30.53265251527778,34.07405958790837,0.525,0.425,True
246,1800,28.785170916666665,33.79644542121431,0.55,0.4,True
247,3600,32.28016958194445,34.2604090309133,0.5,0.45,True
248,3600,30.532661366666666,34.07405752188554,0.525,0.425,True
249,3600,30.532647705555558,34.07405910747838,0.525,0.425,True
25,3600,27.03824247083333,33.42481897642919,0.575,0.375,True
250,1800,32.28015443611111,34.26041058894104,0.5,0.45,True
251,3600,30.532675231944445,34.07405886138146,0.525,0.425,True
252,3600,30.532663355555552,34.07405927776772,0.525,0.425,True
253,3600,30.53265364722222,34.0740584654286,0.525,0.425,True
254,3600,28.785166338888885,33.796443293663124,0.55,0.4,True
255,3600,30.532650413888888,34.0740577728111,0.525,0.425,True
256,3600,32.28015620277778,34.26041180053267,0.5,0.45,True
257,1800,32.280160708333334,34.26041185343361,0.5,0.45,True
258,3600,32.28017116111111,34.260410688577736,0.5,0.45,True
259,3600,28.78517853472222,33.796444009416994,0.55,0.4,True
26,3600,34.02765645833333,34.35698812167463,0.475,0.475,True
260,3600,28.785169847222225,33.79644349974202,0.55,0.4,True
261,1800,32.28018486388889,34.2604108704753,0.5,0.45,True
262,3600,30.5326707625,34.074058564536806,0.525,0.425,True
263,3600,28.785166812499998,33.79644456301091,0.55,0.4,True
264,3600,32.28016988472222,34.26041091519617,0.5,0.45,True
265,1800,28.785163666666666,33.796445237955425,0.55,0.4,True
266,1800,28.78515037777778,33.796444276222154,0.55,0.4,True
267,3600,30.532660941666666,34.07405743771488,0.525,0.425,True
268,1800,32.280170749999996,34.260411799073864,0.5,0.45,True
269,1800,32.2801514,34.26041099754035,0.5,0.45,True
27,3600,25.2901536,32.95744643552809,0.6,0.35,True
270,3600,30.532675023611112,34.07405702534882,0.525,0.425,True
271,3600,30.53266155555556,34.07405832933263,0.525,0.425,True
272,1800,28.785170066666666,33.79644437253939,0.55,0.4,True
273,3600,30.532672275,34.074058933105825,0.525,0.425,True
274,3600,28.785166813888893,33.79644405556287,0.55,0.4,True
275,3600,32.28016933194444,34.260411953946296,0.5,0.45,True
276,3600,32.28015408472222,34.26041353418961,0.5,0.45,True
277,3600,30.532654640277777,34.07405848695811,0.525,0.425,True
278,1800,32.28016927222222,34.26041149524279,0.5,0.45,True
279,1800,32.28015975833333,34.260413069197526,0.5,0.45,True
28,3600,27.03816080972222,33.424880471996566,0.575,0.375,True
29,3600,34.027663402777776,34.35698838629167,0.475,0.475,True
3,3600,25.290146968055556,32.95744657438368,0.6,0.35,True
30,1800,25.290152205555557,32.95744624066796,0.6,0.35,True
31,3600,28.7856724875,33.796009651502196,0.55,0.4,True
32,3600,35.77523645138889,34.36447503127032,0.45,0.5,True
33,3600,28.785173095833336,33.796443938979685,0.55,0.4,True
34,3600,27.038255872222223,33.42480914619036,0.575,0.375,True
35,1800,35.775158922222225,34.364547267049076,0.45,0.5,True
36,3600,27.037658655555557,33.42529282427255,0.575,0.375,True
37,3600,27.038179204166667,33.42488256960264,0.575,0.375,True
38,3600,34.02782801111111,34.35681980788565,0.475,0.475,True
39,1800,28.785159136111112,33.79644392777239,0.55,0.4,True
4,1800,28.785674783333334,33.796010856913355,0.55,0.4,True
40,1800,28.78567124166667,33.796012157723936,0.55,0.4,True
41,3600,32.28021736388889,34.26035697449794,0.5,0.45,True
42,3600,25.290141256944445,32.95744420645631,0.6,0.35,True
43,3600,27.038179118055552,33.42488234275796,0.575,0.375,True
44,3600,28.785163668055553,33.79644408132602,0.55,0.4,True
45,3600,28.785741279166665,33.7959578029086,0.55,0.4,True
46,3600,28.78516776111111,33.79644417186709,0.55,0.4,True
47,1800,25.290656975,32.957057414852976,0.6,0.35,True
48,1800,28.78515445277778,33.796442059184784,0.55,0.4,True
49,1800,25.29068166388889,32.957058394147005,0.6,0.35,True
5,3600,32.280224804166664,34.26035360688787,0.5,0.45,True
50,3600,34.0276966,34.35694735370822,0.475,0.475,True
51,1800,25.29017083888889,32.95745059615398,0.6,0.35,True
52,3600,25.290677633333335,32.95705646698791,0.6,0.35,True
53,3600,34.02766515416667,34.356988102588545,0.475,0.475,True
54,3600,27.03766949583333,33.425294420581025,0.575,0.375,True
55,1800,25.29068005833333,32.95705904446768,0.6,0.35,True
56,3600,34.02766327083333,34.35698865119033,0.475,0.475,True
57,3600,27.037664520833335,33.42529422371798,0.575,0.375,True
58,3600,25.290791109722225,32.956957660755606,0.6,0.35,True
59,3600,32.28017562083333,34.26041033684024,0.5,0.45,True
6,1800,28.785147938888887,33.7964453259019,0.55,0.4,True
60,1800,28.785157780555554,33.79644302385854,0.55,0.4,True
61,1800,25.290679122222226,32.95705703552,0.6,0.35,True
62,1800,32.28015296666667,34.260413987288146,0.5,0.45,True
63,3600,28.785170913888887,33.79644354495492,0.55,0.4,True
64,3600,27.03817348888889,33.42488257416746,0.575,0.375,True
65,3600,34.02773320833333,34.35690932284227,0.475,0.475,True
66,3600,28.78516073333333,33.79644295118548,0.55,0.4,True
67,3600,25.290670515277778,32.957056792601044,0.6,0.35,True
68,3600,25.290164476388888,32.957448371260725,0.6,0.35,True
69,1800,25.29067635,32.957058178773075,0.6,0.35,True
7,3600,27.038225283333333,33.424833050186166,0.575,0.375,True
70,3600,27.03765859722222,33.425294481562126,0.575,0.375,True
71,3600,25.290675095833333,32.95705770888532,0.6,0.35,True
72,1800,28.785159405555557,33.79644375791691,0.55,0.4,True
73,1800,25.29066565,32.95705776093922,0.6,0.35,True
74,3600,35.775161338888886,34.3645456119007,0.45,0.5,True
75,3600,28.785165902777777,33.796443362679256,0.55,0.4,True
76,3600,27.038169269444445,33.42488107911894,0.575,0.375,True
77,3600,32.28017163194444,34.26041195588251,0.5,0.45,True
78,3600,25.290168519444443,32.95744741281609,0.6,0.35,True
79,3600,25.29074111666667,32.95700632486045,0.6,0.35,True
8,3600,35.77516599166666,34.36454457210011,0.45,0.5,True
80,3600,34.027657695833334,34.35698808072417,0.475,0.475,True
81,3600,25.29016415972222,32.95744972208479,0.6,0.35,True
82,3600,27.038163041666667,33.42488192384307,0.575,0.375,True
83,3600,34.02770608194444,34.35694310934792,0.475,0.475,True
84,3600,27.03767012222222,33.42529385029656,0.575,0.375,True
85,3600,27.038175594444446,33.42488293599829,0.575,0.375,True
86,3600,34.027644405555556,34.35698992832452,0.475,0.475,True
87,3600,27.037659197222222,33.42529270592071,0.575,0.375,True
88,3600,25.290659825,32.95705682557037,0.6,0.35,True
89,3600,35.77516678888889,34.36454372233878,0.45,0.5,True
9,1800,28.78516909722222,33.79644262197961,0.55,0.4,True
90,3600,25.290168919444447,32.957448666564574,0.6,0.35,True
91,3600,27.038207588888888,33.424854671972476,0.575,0.375,True
92,1800,28.78516772222222,33.7964435847113,0.55,0.4,True
93,3600,27.038179395833335,33.42488405450217,0.575,0.375,True
94,3600,25.290169894444446,32.95744840563683,0.6,0.35,True
95,3600,27.03819972777778,33.42485516399292,0.575,0.375,True
96,3600,27.037659408333333,33.425293097072306,0.575,0.375,True
97,3600,27.03830726111111,33.42478425992056,0.575,0.375,True
98,3600,34.027694266666664,34.35695016815154,0.475,0.475,True
99,1800,28.785148169444447,33.79644310157209,0.55,0.4,True
S1_only,150,677.752,833.48299393137,0.036333333333333336,0.084,False
S2_only,168,641.4991428571429,825.1124529427308,0.04107142857142857,0.08273809523809524,False
both,240,646.3928999999999,832.1463720463627,0.03958333333333333,0.08229166666666667,False
