scenario_id,n_rows,p_mean,p_std,pct_floor,pct_ceil,diverged
217,3600,20.037574411111112,3.139518613814764,0.0,0.0,False
218,3600,20.107348181944445,3.0131420097960544,0.0,0.0,False
219,3600,20.197023280555555,3.1567826263653602,0.0,0.0,False
220,3600,20.06364096388889,2.8864962714513926,0.0,0.0,False
223,3600,20.094504854166665,3.259256410646865,0.0,0.0,False
225,3600,19.950501602777777,3.001823273923504,0.0,0.0,False
226,3600,20.264458520833333,3.129170730040177,0.0,0.0,False
227,3600,20.315826791666666,3.184806985320388,0.0,0.0,False
228,3600,20.00076707777778,2.9029180232038385,0.0,0.0,False
229,3600,20.704355956944447,3.402770282650114,0.0,0.0,False
230,3600,20.352411570833333,3.1117584850748656,0.0,0.0,False
231,3600,20.199427937499998,3.148989969217232,0.0,0.0,False
233,3600,20.109261736111115,3.2359929983368385,0.0,0.0,False
234,3600,20.60905914722222,3.140988285835977,0.0,0.0,False
235,3600,19.964509306944443,3.152779345963198,0.0,0.0,False
237,3600,20.147260562499998,3.1037084941698,0.0,0.0,False
238,3600,20.456732997222222,3.106789399634303,0.0,0.0,False
240,3600,20.268103558333333,2.976245494575731,0.0,0.0,False
241,3600,20.14469069583333,3.099382621302447,0.0,0.0,False
242,3600,20.206093576388888,3.04428713996862,0.0,0.0,False
243,3600,19.688672690277777,3.0182116352344472,0.0,0.0,False
245,3600,20.10625676388889,3.1905884820770263,0.0,0.0,False
246,3600,20.345612044444444,3.030169575132478,0.0,0.0,False
249,3600,20.127629965277777,3.163647172410569,0.0,0.0,False
251,3600,20.043291069444443,3.1145096198560824,0.0,0.0,False
253,3600,20.354612113888887,3.051818076908133,0.0,0.0,False
254,3600,20.43148037916667,3.027100540274407,0.0,0.0,False
255,3600,20.28995322361111,3.282890927184732,0.0,0.0,False
256,3600,20.09236807222222,2.9954019214396306,0.0,0.0,False
257,3600,20.27091403055556,3.197899072282862,0.0,0.0,False
259,3600,20.002939125,3.142568848689372,0.0,0.0,False
260,3600,20.515488131944444,3.3152345309779294,0.0,0.0,False
261,3600,20.644145672222223,3.3584735824650216,0.0,0.0,False
264,3600,20.086473954166667,2.934319622276617,0.0,0.0,False
265,3600,20.221939540277777,3.279426180791565,0.0,0.0,False
266,3600,20.069744895833335,3.289966919780721,0.0,0.0,False
267,3600,20.121401329166666,3.2567288275475446,0.0,0.0,False
268,3600,20.405266769444445,3.0885903735267966,0.0,0.0,False
269,3600,20.159505034722223,3.187480362862877,0.0,0.0,False
270,3600,20.07788282916667,3.1281537754535327,0.0,0.0,False
271,3600,20.300077645833333,3.239240802161208,0.0,0.0,False
272,3600,20.284825141666666,3.2089932065073614,0.0,0.0,False
276,3600,20.431391845833332,3.260597732393051,0.0,0.0,False
277,3600,20.360614227777774,3.2840585920081526,0.0,0.0,False
278,3600,20.5001709,2.9898256233915625,0.0,0.0,False
279,3600,20.26412538472222,3.304538143923054,0.0,0.0,False
